chr	geneName	NC_MeanValue	NC_pVal	NC_adjPval	TC_MeanValue	TC_pVal	TC_adjPval	LT_MeanValue	LT_pVal	LT_adjPval	AllCount	LTUnique	TCUnique	NCUnique
chr12	MIR9902-1	0.632020234181273	0.025	0.051585	0.541862045215335	0.166	0.544496184824078	0.448391591859116	0.553	1	95	FALSE	FALSE	FALSE
chr12	MIR9902-2	0.632020234181273	0.018	0.0379922258592472	0.541862045215335	0.147	0.500803192074849	0.448391591859116	0.547	1	95	FALSE	FALSE	FALSE
chr12	MIRLET7I	0.0860995508355261	0.888	1	0.152093369640341	0.781	1	0.177690408881666	0.736	1	5	FALSE	FALSE	FALSE
chr12	MKRN9P	0.0151198505214019	1	1	0.210874220912509	0.956	1	0.321255843713851	0.821	1	28	FALSE	FALSE	FALSE
chr12	MLEC	0.881129907627892	0.002	0.00480344533250563	0.615870251603847	0.144	0.494392013311148	0.496615458605699	0.391	1	32	FALSE	FALSE	TRUE
chr12	MLF2	0.45430327611855	0.484	0.756350802787034	0.330552248756841	0.807	1	0.258978413185094	0.917	1	32	FALSE	FALSE	FALSE
chr12	MLXIP	1.59579824280863	0	0	0.962836356704242	0.001	0.00999386503067486	1.14487047050722	0	0	35	FALSE	FALSE	TRUE
chr12	MMAB	0.868453016779564	0.004	0.00925222330169644	0.374113755792797	0.724	1	0.456872818390116	0.497	1	34	FALSE	FALSE	TRUE
chr12	MMP17	1.70965874780083	0	0	0.518728773736188	0.308	0.817713844570252	0.499772704581422	0.374	1	37	FALSE	FALSE	TRUE
chr12	MMP19	0.96364322394103	0	0	0.715082400920086	0.013	0.0819643511916888	0.65361306822707	0.0600000000000001	0.306749256689792	50	FALSE	FALSE	TRUE
chr12	MON2	0.432955817843907	0.551	0.843881488445742	0.378037986893707	0.665	1	0.42736419206334	0.537	1	23	FALSE	FALSE	FALSE
chr12	MORN3	1.18467665330743	0	0	0.782657734032089	0	0	0.636917692951104	0.018	0.122524301737409	102	FALSE	FALSE	TRUE
chr12	MPHOSPH9	1.04110214816899	0	0	0.600223121046863	0.154	0.517025056947608	0.37126277195253	0.731	1	34	FALSE	FALSE	TRUE
chr12	MRPL42	0.883530897682405	0.002	0.00480344533250563	0.530544826250555	0.278	0.765377868706636	0.407265456168825	0.62	1	41	FALSE	FALSE	TRUE
chr12	MRPL51	-0.195681544901798	1	1	0.222531742246004	0.937	1	0.0547254886401054	0.999	1	25	FALSE	FALSE	FALSE
chr12	MRPS35	0.706522598365438	0.04	0.0797346557609326	0.448232854354752	0.509	1	0.490935505230942	0.396	1	36	FALSE	FALSE	FALSE
chr12	MRS2P2	0.912697265675082	0	0	0.559914296559404	0.188	0.591580723871492	0.555286727028677	0.217	0.760888977002379	42	FALSE	FALSE	TRUE
chr12	MSI1	0.796519301646151	0.011	0.023993023255814	0.42113402008396	0.559	1	0.159345870463813	0.993	1	29	FALSE	FALSE	TRUE
chr12	MSRB3	1.25348324976282	0	0	0.606955620918165	0.134	0.470871253405995	0.521483216920605	0.305	0.953444601555399	37	FALSE	FALSE	TRUE
chr12	MTERF2	0.860090832666038	0.003	0.00704980639283274	0.501029961406926	0.362	0.896627880921895	0.280313352022789	0.923	1	38	FALSE	FALSE	TRUE
chr12	MUC19	-0.119248364014636	1	1	0.166346550329488	0.969	1	0.115224110041423	0.993	1	23	FALSE	FALSE	FALSE
chr12	MUCL1	-0.114429933544067	1	1	0.240443802226392	0.97	1	0.141507969570892	1	1	46	FALSE	FALSE	FALSE
chr12	MVK	0.736971426055814	0.026	0.0535270719702009	0.664692111710665	0.078	0.321290657439446	0.405731100164229	0.584	1	32	FALSE	FALSE	FALSE
chr12	MYBPC1	0.118237101634234	0.998	1	0.321603189127745	0.857	1	0.200986761699799	0.988	1	40	FALSE	FALSE	FALSE
chr12	MYF5	0.00270275111371906	1	1	0.111128245608997	0.998	1	0.173623668538354	0.991	1	34	FALSE	FALSE	FALSE
chr12	MYF6	0.0320393170330795	1	1	0.156622664218716	0.995	1	0.27066742502323	0.953	1	46	FALSE	FALSE	FALSE
chr12	MYG1	1.09090400412544	0	0	0.690282515087418	0.033	0.168963275434243	0.938864166619865	0	0	43	FALSE	FALSE	FALSE
chr12	MYL2	0.595546080243182	0.133	0.240378569343066	0.452928642001272	0.509	1	0.546465802176062	0.205	0.731575579384296	47	FALSE	FALSE	FALSE
chr12	MYL6	1.61722308377047	0	0	0.725375958608303	0.02	0.114315789473684	0.699221472074239	0.047	0.255613600421719	39	FALSE	FALSE	TRUE
chr12	MYL6B	1.17347135924048	0	0	0.636605526704325	0.086	0.34434489003881	1.12577554170908	0	0	36	FALSE	FALSE	FALSE
chr12	MYO1A	0.668703640713965	0.024	0.0496506917986766	0.539596528723877	0.21	0.636976675813406	0.289227991003535	0.95	1	59	FALSE	FALSE	FALSE
chr12	MYO1H	0.927606664094032	0	0	0.416790672643521	0.607	1	0.338865358209945	0.824	1	39	FALSE	FALSE	TRUE
chr12	MYRFL	0.304439925796481	0.853	1	0.380628929963658	0.724	1	0.306406236680167	0.855	1	31	FALSE	FALSE	FALSE
chr12	NAA25	1.23827634195267	0	0	0.95852987897283	0	0	0.578996603282293	0.18	0.671469205737014	36	FALSE	FALSE	TRUE
chr12	NAB2	0.301101765820061	0.589	0.892496768824048	0.323458599241495	0.574	1	-0.0484929059203001	0.938	1	4	FALSE	FALSE	FALSE
chr12	NABP2	1.78688957962593	0	0	0.889889730350123	0.002	0.0181318101933216	1.03034789036084	0	0	34	FALSE	FALSE	TRUE
chr12	NACA	1.84676111782086	0	0	1.64990357516881	0	0	1.33306122736607	0	0	35	FALSE	FALSE	FALSE
chr12	NANOG	0.284529684514805	0.942	1	0.34830278409567	0.847	1	0.714235542506731	0.022	0.143201261829653	48	FALSE	FALSE	FALSE
chr12	NANOGNB	0.193269189810484	0.998	1	0.484473567961864	0.407	0.954684122773778	0.31905762183988	0.892	1	48	FALSE	FALSE	FALSE
chr12	NAP1L1	0.521995771450036	0.3	0.49907551733405	0.394672772646044	0.662	1	0.339802385352096	0.769	1	31	FALSE	FALSE	FALSE
chr12	NAV3	0.637392407826502	0.089	0.166604511914842	0.513950398810662	0.325	0.843882130872483	0.632862897859814	0.101	0.449468152408339	35	FALSE	FALSE	FALSE
chr12	NCAPD2	0.500915508682387	0.369	0.599303090727817	0.186928076007714	0.98	1	0.366289069413599	0.7	1	28	FALSE	FALSE	FALSE
chr12	NCKAP1L	0.618576595237597	0.069	0.131722629988281	0.416578423277783	0.651	1	0.297799864524801	0.95	1	59	FALSE	FALSE	FALSE
chr12	NCKAP5L	1.59178412060657	0	0	1.00447512240083	0.001	0.00999386503067486	0.64738157825591	0.097	0.435676534610361	28	FALSE	FALSE	TRUE
chr12	NCOR2	1.17056418391898	0	0	0.769456943890161	0.022	0.123154639175258	0.358813535079066	0.771	1	32	FALSE	FALSE	TRUE
chr12	NDUFA12	0.972362542615359	0	0	0.802815166059041	0.00700000000000001	0.0505263526119403	0.921037720158979	0.003	0.0292726986128626	39	FALSE	FALSE	FALSE
chr12	NDUFA4L2	0.59172490674737	0.129	0.233790783464106	0.231103018513891	0.985	1	0.225979754948867	0.985	1	42	FALSE	FALSE	FALSE
chr12	NDUFA9	0.436474189646804	0.556	0.850361021890596	0.500529056640129	0.358	0.891213544599051	0.463026717492761	0.477	1	39	FALSE	FALSE	FALSE
chr12	NECAP1	0.749231644451118	0.032	0.0649548793284366	0.682163401594231	0.0669999999999999	0.288778303857401	0.737657959600539	0.027	0.16811044055522	32	FALSE	FALSE	FALSE
chr12	NEDD1	0.868533200125659	0.004	0.00925222330169644	0.449694951686853	0.491	1	0.512534355523815	0.318	0.977885543964232	43	FALSE	FALSE	TRUE
chr12	NELL2	0.175122453970441	0.994	1	0.201839017087153	0.994	1	0.0758626882788939	1	1	43	FALSE	FALSE	FALSE
chr12	NEMP1	0.185077321103259	0.963	1	0.280995238703806	0.854	1	0.32000833258857	0.801	1	23	FALSE	FALSE	FALSE
chr12	NEUROD4	0.251078500131014	0.962	1	0.244301972226916	0.97	1	0.277294843469824	0.939	1	40	FALSE	FALSE	FALSE
chr12	NFE2	0.520147250070643	0.262	0.442422499863604	0.483805750226742	0.372	0.910323529411765	0.34221077432813	0.898	1	73	FALSE	FALSE	FALSE
chr12	NFYB	1.79598357014695	0	0	0.940416387001357	0.001	0.00999386503067486	0.725139634992036	0.018	0.122524301737409	37	FALSE	FALSE	TRUE
chr12	NINJ2	1.84908241190698	0	0	0.918694608710854	0	0	1.06145666941657	0	0	144	FALSE	FALSE	TRUE
chr12	NINJ2-AS1	1.15807065517049	0	0	0.753426788027969	0.00600000000000001	0.0447376535774513	0.886210829101526	0	0	51	FALSE	FALSE	TRUE
chr12	NOC4L	0.763982744106868	0.037	0.0742278325123153	0.278189703631988	0.869	1	0.0456687852552664	1	1	26	FALSE	FALSE	FALSE
chr12	NOP2	2.41849327833238	0	0	1.39667195916694	0	0	1.08840876864011	0	0	39	FALSE	FALSE	TRUE
chr12	NOS1	0.439393790655789	0.598	0.903965714285714	0.320252216098361	0.976	1	0.281294085415546	0.998	1	128	FALSE	FALSE	FALSE
chr12	NPFF	0.95471613851285	0.002	0.00480344533250563	0.418682553133737	0.62	1	0.324758581968842	0.87	1	44	FALSE	FALSE	TRUE
chr12	NR1H4	0.688979460402937	0.004	0.00925222330169644	0.423010090309826	0.655	1	0.546354180620092	0.154	0.604956720395989	79	FALSE	FALSE	FALSE
chr12	NR2C1	0.987120140308163	0	0	0.662643786521821	0.0669999999999999	0.288778303857401	0.736528342887708	0.022	0.143201261829653	38	FALSE	FALSE	TRUE
chr12	NR4A1	1.40467556910605	0	0	0.654976883041809	0.004	0.0321318453153387	0.466517700843784	0.459	1	122	FALSE	FALSE	TRUE
chr12	NRAV	0.219724148634595	0.966	1	0.37518870029776	0.704	1	0.38459835507329	0.661	1	29	FALSE	FALSE	FALSE
chr12	NRIP2	0.773279503698096	0.014	0.0300203685741998	0.512706548542931	0.312	0.823249104859335	0.599911585947911	0.139	0.562819073783359	38	FALSE	FALSE	FALSE
chr12	NT5DC3	1.27218305087721	0	0	0.884271157232261	0.002	0.0181318101933216	0.502899970507718	0.335	1	36	FALSE	FALSE	TRUE
chr12	NTF3	1.40114720242646	0	0	0.590260886139852	0.053	0.243383234421365	0.308384382687702	0.968	1	95	FALSE	FALSE	TRUE
chr12	NTN4	0.492909588322246	0.345	0.56429186704011	0.352156385654689	0.786	1	0.19643863589032	0.988	1	39	FALSE	FALSE	FALSE
chr12	NTS	0.294448221381794	0.829	1	0.126849064470787	0.979	1	0.0870419106232033	0.993	1	21	FALSE	FALSE	FALSE
chr12	NUAK1	1.95648640778809	0	0	1.04354064541231	0	0	0.847186254362327	0.002	0.0209624111073485	42	FALSE	FALSE	TRUE
chr12	NUDT4	1.55523070608941	0	0	0.629413426247639	0.072	0.303523835467175	0.697027228005382	0.035	0.204973509933775	46	FALSE	FALSE	TRUE
chr12	NUP107	1.13134465816612	0.001	0.00247905486583901	0.627475243356197	0.117	0.429110913615357	0.839798040449422	0.00800000000000001	0.0642803738317758	32	FALSE	FALSE	TRUE
chr12	NUP37	0.0120449405395829	1	1	0.384384426900002	0.676	1	0.215921728710107	0.941	1	24	FALSE	FALSE	FALSE
chr12	NXPH4	0.878170038677726	0.00900000000000001	0.019878612716763	0.412877703209539	0.597	1	0.42224059440569	0.585	1	25	FALSE	FALSE	TRUE
chr12	OAS1	0.99249693151948	0	0	0.591911664466494	0.129	0.459298170942137	0.495748931157769	0.337	1	49	FALSE	FALSE	TRUE
chr12	OAS2	1.63151299619182	0	0	0.68142079157788	0.021	0.118846407021393	0.571872641511668	0.151	0.59703640776699	51	FALSE	FALSE	TRUE
chr12	OAS3	1.72175026559177	0	0	0.745130837497008	0.017	0.101302849441664	0.774658254306042	0.00900000000000001	0.0707002538071067	44	FALSE	FALSE	TRUE
chr12	OASL	0.823132248152878	0.00700000000000001	0.0157100282793126	0.509588589556138	0.314	0.826553325395475	0.579118673804555	0.165	0.631731197427016	42	FALSE	FALSE	TRUE
chr12	OGFOD2	1.11965439663202	0	0	1.19151224033221	0	0	0.764006031025369	0.013	0.0953015158692564	38	FALSE	FALSE	FALSE
chr12	OLR1	0.371382859538887	0.767	1	0.470262579442762	0.413	0.962412513175727	0.829620079266991	0.001	0.0115102268501302	47	TRUE	FALSE	FALSE
chr12	OR10AD1	0.695770240965711	0.024	0.0496506917986766	0.378568808570724	0.742	1	0.376561365118788	0.717	1	41	FALSE	FALSE	TRUE
chr12	OR10P1	0.57554398208584	0.142	0.25519927999071	0.405629281228842	0.646	1	0.727411000133564	0.024	0.153349298100743	44	FALSE	FALSE	FALSE
chr12	OR2AP1	0.0734201014333722	1	1	0.177407847552607	0.986	1	0.156826441032523	0.994	1	30	FALSE	FALSE	FALSE
chr12	OR6C1	-0.0786318610652869	1	1	0.398128063229992	0.653	1	0.310574322343209	0.844	1	31	FALSE	FALSE	FALSE
chr12	OR6C2	-0.309006060995492	1	1	0.317121706972185	0.566	1	-0.0484929059203001	0.946	1	4	FALSE	FALSE	FALSE
chr12	OR6C3	-0.0815354771522966	1	1	0.0869658458081786	0.998	1	0.308563537885296	0.825	1	25	FALSE	FALSE	FALSE
chr12	OR6C4	-0.000854389883097639	0.999	1	0.200142068415286	0.965	1	0.139908578823075	0.991	1	25	FALSE	FALSE	FALSE
chr12	OR6C6	-0.224748474407313	1	1	0.182740416942527	0.946	1	-0.0484929059203001	1	1	17	FALSE	FALSE	FALSE
chr12	OR6C68	-0.0930509081308342	1	1	0.189528772186747	0.951	1	0.0739172926079363	0.995	1	20	FALSE	FALSE	FALSE
chr12	OR6C70	0.0469714741134733	1	1	0.286228085549644	0.889	1	0.292184644754222	0.882	1	33	FALSE	FALSE	FALSE
chr12	OR6C74	0.10570116441808	0.999	1	0.172512772924867	0.989	1	0.218809264393755	0.967	1	32	FALSE	FALSE	FALSE
chr12	OR6C75	0.313124797767657	0.862	1	0.291722548741068	0.902	1	0.310278838792366	0.867	1	34	FALSE	FALSE	FALSE
chr12	OR6C76	-0.193083639559586	1	1	0.184574373849664	0.994	1	0.0568516146355116	1	1	37	FALSE	FALSE	FALSE
chr12	OR7E47P	1.22417876316336	0	0	0.525422172101339	0.202	0.62043286692468	0.533824846679682	0.178	0.666418047659369	99	FALSE	FALSE	TRUE
chr12	OR8S1	0.135011353954111	0.996	1	0.254835308105012	0.936	1	0.45485953408514	0.504	1	33	FALSE	FALSE	FALSE
chr12	OR9K2	0.0675230403772285	0.999	1	0.1624642272227	0.957	1	0.166460677401284	0.961	1	19	FALSE	FALSE	FALSE
chr12	ORAI1	1.60996006298683	0	0	1.02096032381049	0	0	0.843819043150148	0	0	36	FALSE	FALSE	TRUE
chr12	ORMDL2	0.234298752019847	0.943	1	0.38487713794981	0.661	1	0.296846736902932	0.875	1	31	FALSE	FALSE	FALSE
chr12	OS9	1.06241713378074	0	0	0.370018150879109	0.753	1	0.452944473362417	0.514	1	40	FALSE	FALSE	TRUE
chr12	OSBPL8	0.951552484232717	0	0	0.701291402044354	0.005	0.0387081040520261	0.810379291099435	0	0	70	FALSE	FALSE	FALSE
chr12	OTOGL	0.711091795216907	0.00900000000000001	0.019878612716763	0.496176326144819	0.343	0.870536531365314	0.454623771041575	0.505	1	57	FALSE	FALSE	TRUE
chr12	OVCH1	0.8031501506242	0.005	0.0114336904322128	0.529343021210343	0.257	0.725767062043796	0.56860902446029	0.152	0.599764405915349	43	FALSE	FALSE	TRUE
chr12	OVCH1-AS1	0.0208053070526416	1	1	0.25997625909139	0.935	1	0.210211447334192	0.975	1	32	FALSE	FALSE	FALSE
chr12	OVOS2	0.110263393242629	0.999	1	0.192135991786431	0.982	1	0.177513547757336	0.99	1	34	FALSE	FALSE	FALSE
chr12	P2RX2	0.60607294877356	0.137	0.246930293501048	0.268934074863022	0.921	1	0.440231896375314	0.522	1	31	FALSE	FALSE	FALSE
chr12	P2RX4	2.45201888065976	0	0	1.30456400085619	0	0	1.16803480644732	0	0	38	FALSE	FALSE	TRUE
chr12	P2RX7	0.965976869156436	0	0	0.388925623412158	0.679	1	0.30457844355724	0.892	1	43	FALSE	FALSE	TRUE
chr12	P3H3	1.25618964932407	0	0	0.298877729281105	0.912	1	0.193582015438342	0.995	1	41	FALSE	FALSE	TRUE
chr12	PA2G4	0.506608023292178	0.335	0.55029110497824	0.346962874307604	0.823	1	0.234923487654676	0.978	1	43	FALSE	FALSE	FALSE
chr12	PAFAH1B2P2	0.184935935369239	1	1	0.238596297333087	1	1	0.218561530307508	1	1	92	FALSE	FALSE	FALSE
chr12	PAH	0.45129173997537	0.512	0.793099044091887	0.229355375539055	0.989	1	0.232245413102014	0.992	1	57	FALSE	FALSE	FALSE
chr12	PAN2	0.698978902074925	0.023	0.0477414660317887	0.459055270176253	0.469	1	0.468966237960046	0.45	1	44	FALSE	FALSE	TRUE
chr12	PARP11	0.266918753549736	0.927	1	0.304619958665371	0.858	1	0.211919629651915	0.966	1	29	FALSE	FALSE	FALSE
chr12	PARPBP	0.423987506277386	0.588	0.891286938635585	0.458936376142194	0.447	1	0.396266805867538	0.672	1	33	FALSE	FALSE	FALSE
chr12	PAWR	0.504722759939504	0.374	0.606437238055323	0.269123482065471	0.871	1	0.359929668477704	0.729	1	25	FALSE	FALSE	FALSE
chr12	PCBP2	0.50812403721149	0.325	0.535313447927199	0.518578559438932	0.306	0.814359931212382	0.533911825696069	0.258	0.850954603580563	40	FALSE	FALSE	FALSE
chr12	PCBP2-OT1	1.53001833424338	0	0	0.697436273637423	0.031	0.160986744966443	0.743804298793795	0.021	0.137998089171975	46	FALSE	FALSE	TRUE
chr12	PCED1B	1.71571050908577	0	0	0.821491268216062	0.003	0.0254461496300356	0.873789487689075	0.004	0.0369784946236559	39	FALSE	FALSE	TRUE
chr12	PCED1B-AS1	0.875352937516842	0	0	0.621129933876962	0.087	0.347136392935413	0.657783061514429	0.051	0.271733689103116	51	FALSE	FALSE	TRUE
chr12	PDE1B	0.969836057751949	0	0	0.457851191721738	0.501	1	0.299246075815871	0.986	1	101	FALSE	FALSE	TRUE
chr12	PDE3A	0.290199892739754	0.984	1	0.287530797011279	0.986	1	0.366406204218274	0.861	1	82	FALSE	FALSE	FALSE
chr12	PDE6H	0.158968274752611	0.983	1	0.158659264227618	0.987	1	0.308051060131576	0.865	1	29	FALSE	FALSE	FALSE
chr12	PDZRN4	1.08698869387133	0	0	0.292387297600208	0.952	1	0.532435961226332	0.206	0.733959479682284	66	FALSE	FALSE	TRUE
chr12	PEBP1	1.60518819897288	0	0	1.31520153185387	0	0	0.763385036458685	0.017	0.117108168261741	39	FALSE	FALSE	TRUE
chr12	PEX5	0.409347850953717	0.616	0.925974550752793	0.339681939447037	0.813	1	0.360267680772011	0.755	1	40	FALSE	FALSE	FALSE
chr12	PFDN5	0.86965783144338	0.002	0.00480344533250563	0.679356055985539	0.025	0.136108179419525	0.732369870528181	0.012	0.0890249280920423	53	FALSE	FALSE	FALSE
chr12	PFKM	0.757167672788374	0	0	0.445394024262047	0.529	1	0.473498245687614	0.415	1	110	FALSE	FALSE	TRUE
chr12	PGAM1P5	1.62900122087088	0	0	1.47554131909143	0	0	0.670306843385613	0.082	0.385243169398907	25	FALSE	FALSE	FALSE
chr12	PGAM5	1.02480386485312	0	0	0.683909125970867	0.069	0.294527513446421	0.844377060794851	0.003	0.0292726986128626	33	FALSE	FALSE	FALSE
chr12	PHB2	0.718649476108311	0.034	0.0686454011741684	0.452773337727665	0.492	1	0.601276924020777	0.14	0.565757931844888	37	FALSE	FALSE	FALSE
chr12	PHC1	0.855392445209916	0.003	0.00704980639283274	0.55558412587591	0.222	0.659796619934703	0.671889533201277	0.0610000000000001	0.310221984883339	40	FALSE	FALSE	FALSE
chr12	PHETA1	1.06022789596103	0	0	0.595623278384375	0.147	0.500803192074849	0.683821722297975	0.056	0.29179393939394	38	FALSE	FALSE	TRUE
chr12	PHLDA1	1.10352665324202	0	0	0.738952219888189	0.031	0.160986744966443	0.697975278316997	0.048	0.259774086378738	33	FALSE	FALSE	TRUE
chr12	PIANP	0.864002398040606	0.001	0.00247905486583901	0.285650654100237	0.924	1	0.23182872413541	0.972	1	43	FALSE	FALSE	TRUE
chr12	PIK3C2G	0.3040556814312	0.812	1	0.190218170882102	0.943	1	0.402631475027176	0.597	1	20	FALSE	FALSE	FALSE
chr12	PIP4K2C	0.779065270980553	0.019	0.0399421992800381	0.612182119841455	0.123	0.444687886929097	0.377858566470463	0.719	1	35	FALSE	FALSE	FALSE
chr12	PITPNM2	1.783498036791	0	0	0.831141980157071	0.001	0.00999386503067486	1.10538766717907	0	0	78	FALSE	FALSE	TRUE
chr12	PITPNM2-AS1	1.07833203314458	0	0	0.471220681638853	0.419	0.971057207038562	0.301815217899599	0.907	1	44	FALSE	FALSE	TRUE
chr12	PIWIL1	0.452843825335989	0.493	0.767779158699809	0.416910782167725	0.603	1	0.122606549873719	0.998	1	36	FALSE	FALSE	FALSE
chr12	PKP2	1.00429792691013	0.001	0.00247905486583901	0.53470153962883	0.285	0.778074887536385	0.46097433253528	0.451	1	32	FALSE	FALSE	TRUE
chr12	PLA2G1B	0.730026637280338	0.017	0.0359821514053204	0.582881224602532	0.139	0.48225411949333	0.56002090881078	0.175	0.658852329400316	49	FALSE	FALSE	FALSE
chr12	PLBD1	1.38041145036265	0	0	0.665657253996013	0.04	0.196545483410065	0.693428774275991	0.024	0.153349298100743	45	FALSE	FALSE	TRUE
chr12	PLBD1-AS1	1.5637180598687	0	0	1.08164260435127	0	0	1.18499685533455	0	0	45	FALSE	FALSE	TRUE
chr12	PLBD2	1.21428348859632	0	0	0.476754703267243	0.425	0.978951774949766	0.348009314672523	0.812	1	40	FALSE	FALSE	TRUE
chr12	PLCZ1	0.581997525680362	0.166	0.294062843406593	0.331883979073014	0.842	1	0.296424464498198	0.916	1	39	FALSE	FALSE	FALSE
chr12	PLEKHA5	0.816639009341641	0	0	0.603275125783403	0.0610000000000001	0.269100769669327	0.300862056825412	0.965	1	78	FALSE	FALSE	TRUE
chr12	PLEKHA8P1	0.288414665462319	0.868	1	0.487157026324823	0.429	0.983335481004221	0.444159393442166	0.519	1	26	FALSE	FALSE	FALSE
chr12	PLEKHG6	1.2307186168377	0	0	0.523645667064305	0.197	0.610650676014021	0.328264604230447	0.952	1	102	FALSE	FALSE	TRUE
chr12	PLEKHG7	0.337964000879623	0.845	1	0.43770580155594	0.576	1	0.263536343094386	0.959	1	45	FALSE	FALSE	FALSE
chr12	PLXNC1	1.60390300371578	0	0	0.483802102585381	0.35	0.879289772727273	0.477474004577252	0.401	1	78	FALSE	FALSE	TRUE
chr12	PMCH	-0.139127203353126	1	1	0.148665252028181	0.957	1	0.0289945879946939	0.996	1	17	FALSE	FALSE	FALSE
chr12	PMEL	0.20401176875648	0.984	1	0.235268783560765	0.966	1	0.207675105628211	0.976	1	36	FALSE	FALSE	FALSE
chr12	POC1B	-0.0951732821800675	1	1	0.240046590915169	0.939	1	0.0352786921545021	1	1	27	FALSE	FALSE	FALSE
chr12	POC1B-AS1	1.35367013228313	0	0	0.381655635317295	0.707	1	0.404653504013645	0.62	1	33	FALSE	FALSE	TRUE
chr12	POC1B-GALNT4	-0.0701846175941529	1	1	0.278721283373211	0.884	1	0.0726767270093246	0.999	1	28	FALSE	FALSE	FALSE
chr12	POLE	2.36661003566667	0	0	0.916552443817744	0.003	0.0254461496300356	0.214622877785235	0.964	1	27	FALSE	FALSE	TRUE
chr12	POLR3B	0.750216302849117	0.00900000000000001	0.019878612716763	0.550445162575579	0.212	0.640970206115073	0.736444338785664	0.027	0.16811044055522	38	FALSE	FALSE	FALSE
chr12	POP5	0.896931683324578	0	0	0.500933912915934	0.349	0.877703664581133	0.313290968875284	0.898	1	39	FALSE	FALSE	TRUE
chr12	POU5F1P3	0.316192105022183	0.862	1	0.422317964997211	0.575	1	0.341698528481493	0.824	1	37	FALSE	FALSE	FALSE
chr12	POU6F1	1.13390244529186	0	0	0.794654261039476	0.012	0.077168501973821	0.286993673181144	0.903	1	34	FALSE	FALSE	TRUE
chr12	PPFIA2	0.0177381453793252	1	1	0.0898189705364667	1	1	0.167126086131777	0.992	1	38	FALSE	FALSE	FALSE
chr12	PPFIA2-AS1	0.221944579344805	0.947	1	0.191496192125863	0.978	1	0.191440691286188	0.976	1	27	FALSE	FALSE	FALSE
chr12	PPFIBP1	1.0585874629123	0	0	0.734301967509655	0.018	0.105594768764215	0.837074017296975	0.003	0.0292726986128626	35	FALSE	FALSE	TRUE
chr12	PPHLN1	0.971661000183339	0	0	0.580691073296924	0.091	0.358795031847134	0.63580269382973	0.023	0.148616492693111	80	FALSE	FALSE	TRUE
chr12	PPM1H	0.747496518191069	0.021	0.0438517743894212	0.453283927543556	0.501	1	0.568998633980973	0.187	0.688372621313035	38	FALSE	FALSE	FALSE
chr12	PPP1CC	1.295751389051	0	0	0.70436190197677	0.04	0.196545483410065	0.751327077093728	0.021	0.137998089171975	34	FALSE	FALSE	TRUE
chr12	PPP1R12A	0.408667963148282	0.663	0.98268906235035	0.305069655595372	0.91	1	0.167069114089595	0.995	1	52	FALSE	FALSE	FALSE
chr12	PPP1R12A-AS1	-0.0443218486625002	1	1	0.184278643020334	0.919	1	0.1244340119894	0.974	1	16	FALSE	FALSE	FALSE
chr12	PPP1R1A	1.46990113158205	0	0	0.536566440450096	0.228	0.669846037019459	0.255438300140963	0.96	1	44	FALSE	FALSE	TRUE
chr12	PPTC7	0.970407381375965	0.001	0.00247905486583901	0.515985261913007	0.318	0.833679315602236	0.52135741396152	0.309	0.961385102533173	32	FALSE	FALSE	TRUE
chr12	PRANCR	0.394041402168762	0.649	0.965962923779755	0.362025056043772	0.712	1	0.526219006865641	0.3	0.94391582799634	28	FALSE	FALSE	FALSE
chr12	PRB1	-0.111033818048102	1	1	0.190473221297432	0.998	1	0.243533712022171	0.991	1	65	FALSE	FALSE	FALSE
chr12	PRB2	-0.0638221999151384	1	1	0.197546474543123	0.983	1	0.24298056482813	0.936	1	31	FALSE	FALSE	FALSE
chr12	PRB3	-0.139827674694206	1	1	0.170943270148768	0.989	1	0.183094896870155	0.98	1	31	FALSE	FALSE	FALSE
chr12	PRB4	-0.16530104474958	1	1	0.146506582452687	0.957	1	-0.0484929059203001	1	1	17	FALSE	FALSE	FALSE
chr12	PRDM4	0.416244326001809	0.59	0.893837004405286	0.287952376796674	0.868	1	0.139830476430833	0.992	1	26	FALSE	FALSE	FALSE
chr12	PRH1	0.201632236277498	0.969	1	0.404166709493553	0.607	1	0.326749242246294	0.756	1	24	FALSE	FALSE	FALSE
chr12	PRH1-PRR4	0.201632236277498	0.949	1	0.404166709493553	0.589	1	0.326749242246294	0.786	1	24	FALSE	FALSE	FALSE
chr12	PRH1-TAS2R14	0.201632236277498	0.963	1	0.404166709493553	0.595	1	0.326749242246294	0.794	1	24	FALSE	FALSE	FALSE
chr12	PRH2	0.0447617468700749	1	1	0.143193819138205	0.998	1	0.138415353291521	0.999	1	41	FALSE	FALSE	FALSE
chr12	PRICKLE1	0.696738336984078	0.00700000000000001	0.0157100282793126	0.386060010170746	0.797	1	0.283986411337172	0.985	1	82	FALSE	FALSE	TRUE
chr12	PRIM1	0.393038258754346	0.673	0.994320635829873	0.417955222976554	0.589	1	0.218149815016657	0.975	1	38	FALSE	FALSE	FALSE
chr12	PRKAB1	0.276299349290496	0.911	1	0.217706274019656	0.962	1	0.18588067478886	0.979	1	29	FALSE	FALSE	FALSE
chr12	PRKAG1	1.21601245555322	0	0	0.787540550819282	0.019	0.11008405091726	0.34846881189478	0.767	1	31	FALSE	FALSE	TRUE
